"candidate_id","source","original_split","group_id","split","split_policy","relative_image_path","relative_label_path","source_image_sha256","source_label_sha256","derived_image_sha256","derived_label_sha256","is_negative"
"SHEL4_train_48ca8b08b4e2","SHEL4","train","SHEL4_train_48ca8b08b4e2","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_48ca8b08b4e2.png","labels/train/SHEL4_train_48ca8b08b4e2.txt","e6e22dce8d59f5b2ff421186da885fcedba2e915ee74daac9280e8f9c5eb272a","716389af9bb50a6ebd8a558ac9984329082192e137c57ff5d97b5fafdfd39796","e6e22dce8d59f5b2ff421186da885fcedba2e915ee74daac9280e8f9c5eb272a","716389af9bb50a6ebd8a558ac9984329082192e137c57ff5d97b5fafdfd39796","false"
"SHEL4_train_48cf731e7353","SHEL4","train","SHEL4_train_48cf731e7353","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_48cf731e7353.png","labels/test/SHEL4_train_48cf731e7353.txt","c6e5f147584793abae2f6a7d1914cd156eb7bd43922c06e817326fee5de8dc58","9db37a6cf1f124cc273bcba16ee8855ed73f11a69a4a432f98120795b2c0f838","c6e5f147584793abae2f6a7d1914cd156eb7bd43922c06e817326fee5de8dc58","9db37a6cf1f124cc273bcba16ee8855ed73f11a69a4a432f98120795b2c0f838","false"
"SHEL4_train_48d0a1bbb605","SHEL4","train","SHEL4_train_48d0a1bbb605","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_48d0a1bbb605.png","labels/train/SHEL4_train_48d0a1bbb605.txt","535da0524f1e303b8af235aea0240beb9493e3486a25d9de636b37510a6d8265","d933a90848b64abf0985f5104c5cd79d608346b86aa7e5f64ed8955cf18c3287","535da0524f1e303b8af235aea0240beb9493e3486a25d9de636b37510a6d8265","d933a90848b64abf0985f5104c5cd79d608346b86aa7e5f64ed8955cf18c3287","false"
"SHEL4_train_48eacbe64e85","SHEL4","train","SHEL4_train_48eacbe64e85","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_48eacbe64e85.png","labels/train/SHEL4_train_48eacbe64e85.txt","9e8a112addd79ab6348648bc0b6ef3b5865df2741d90ed143cac7b74f93a805c","170b5b3c64c2af96ab680a429dfc5f75d041f179aedaae245d8e8f7d5a3703a9","9e8a112addd79ab6348648bc0b6ef3b5865df2741d90ed143cac7b74f93a805c","170b5b3c64c2af96ab680a429dfc5f75d041f179aedaae245d8e8f7d5a3703a9","false"
"SHEL4_train_48eebcc5e8c7","SHEL4","train","SHEL4_train_48eebcc5e8c7","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_48eebcc5e8c7.png","labels/train/SHEL4_train_48eebcc5e8c7.txt","b06ff5cb3dd3d17aee31610416d3f472dd91e21a0d5fada574342386a1ddf1b4","5363f684d494b63937f9827e8213c260ea62d3b94941c1c799e4eb8920cf4d29","b06ff5cb3dd3d17aee31610416d3f472dd91e21a0d5fada574342386a1ddf1b4","5363f684d494b63937f9827e8213c260ea62d3b94941c1c799e4eb8920cf4d29","false"
"SHEL4_train_48fa1cd255d4","SHEL4","train","SHEL4_train_48fa1cd255d4","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_48fa1cd255d4.png","labels/test/SHEL4_train_48fa1cd255d4.txt","c6d4adbd87f5980d89bb4831730ac33f31e669c83282b7d9c39d43593dfd6bd6","d66988c5e7971323f7109e7c1bea2d4dfed634a4bc2495696cd99b9b1e0e1a6b","c6d4adbd87f5980d89bb4831730ac33f31e669c83282b7d9c39d43593dfd6bd6","d66988c5e7971323f7109e7c1bea2d4dfed634a4bc2495696cd99b9b1e0e1a6b","false"
"SHEL4_train_48fad9606e1f","SHEL4","train","SHEL4_train_48fad9606e1f","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_48fad9606e1f.png","labels/train/SHEL4_train_48fad9606e1f.txt","a8d3dff5be070f0b1836bdc9ed86ef946cf9af8d5e1a3d2fbd75fc516b82918b","0f9e21a5192e1183c5c0fc2c4a6b9276f6e75fffd279348d33772487bc160749","a8d3dff5be070f0b1836bdc9ed86ef946cf9af8d5e1a3d2fbd75fc516b82918b","0f9e21a5192e1183c5c0fc2c4a6b9276f6e75fffd279348d33772487bc160749","false"
"SHEL4_train_490ff4449faf","SHEL4","train","SHEL4_train_490ff4449faf","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_490ff4449faf.png","labels/train/SHEL4_train_490ff4449faf.txt","274006299f521aebb412080b4edd6272996506768fa3526c13221b94db365f68","aae7ad64bd00e74446bbb4173d85c1368ebed7bec0246c1fea5aafea34300563","274006299f521aebb412080b4edd6272996506768fa3526c13221b94db365f68","aae7ad64bd00e74446bbb4173d85c1368ebed7bec0246c1fea5aafea34300563","false"
"SHEL4_train_49497efd6846","SHEL4","train","SHEL4_train_49497efd6846","val","SEED42_GROUPED_2400_300_300_TARGET","images/val/SHEL4_train_49497efd6846.png","labels/val/SHEL4_train_49497efd6846.txt","e78702e29d8475ed360b081ab5dcc78a9980ede84cdf5a4683726a2b0e6e33f1","d5dcbbf94cf53118462128b9a78937ae93547eaead894e59e1548a0b6c86c3a4","e78702e29d8475ed360b081ab5dcc78a9980ede84cdf5a4683726a2b0e6e33f1","d5dcbbf94cf53118462128b9a78937ae93547eaead894e59e1548a0b6c86c3a4","false"
"SHEL4_train_498b288c8e8e","SHEL4","train","SHEL4_train_498b288c8e8e","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_498b288c8e8e.png","labels/train/SHEL4_train_498b288c8e8e.txt","7606b7bcf6b05bd8ba5208a4a3a30491c680a3b4c3f851b04130777981dfb91d","1d44c5a135439e3ccf3f8f735cad8f3ff0be8d5284da14d3f13d1b478c82ddb0","7606b7bcf6b05bd8ba5208a4a3a30491c680a3b4c3f851b04130777981dfb91d","1d44c5a135439e3ccf3f8f735cad8f3ff0be8d5284da14d3f13d1b478c82ddb0","false"
"SHEL4_train_49a62cb7ce74","SHEL4","train","SHEL4_train_49a62cb7ce74","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_49a62cb7ce74.png","labels/train/SHEL4_train_49a62cb7ce74.txt","021e76d1d6ca7a07b79fac1ccf178a8fbbcc3740085576e801028b2e8dc3d8cb","32e42251384885839784f96cd436f88f70acea617ca2a7c3ffe7510047875ca6","021e76d1d6ca7a07b79fac1ccf178a8fbbcc3740085576e801028b2e8dc3d8cb","32e42251384885839784f96cd436f88f70acea617ca2a7c3ffe7510047875ca6","false"
"SHEL4_train_4a02f1a4f902","SHEL4","train","SHEL4_train_4a02f1a4f902","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4a02f1a4f902.png","labels/train/SHEL4_train_4a02f1a4f902.txt","e792329c2466ad3a0c385e519245b5f7de185cb3f5f4203fc46b3191d0974d7f","d36d49988899e6f7459f71cba837f9adc5c47dc5eb2ffaa1f91d7fb05f512e89","e792329c2466ad3a0c385e519245b5f7de185cb3f5f4203fc46b3191d0974d7f","d36d49988899e6f7459f71cba837f9adc5c47dc5eb2ffaa1f91d7fb05f512e89","false"
"SHEL4_train_4a560a5b16cc","SHEL4","train","SHEL4_train_4a560a5b16cc","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4a560a5b16cc.png","labels/train/SHEL4_train_4a560a5b16cc.txt","43d1eddbdda9229fe32736d76b5b2309dbe909144e4d3c982b4e426278b7309a","2466e95ab2df6a7f930c4f4a41336898e5baaf83fbea6265e5eedd7fffac3642","43d1eddbdda9229fe32736d76b5b2309dbe909144e4d3c982b4e426278b7309a","2466e95ab2df6a7f930c4f4a41336898e5baaf83fbea6265e5eedd7fffac3642","false"
"SHEL4_train_4a7b80ed92cb","SHEL4","train","SHEL4_train_4a7b80ed92cb","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4a7b80ed92cb.png","labels/train/SHEL4_train_4a7b80ed92cb.txt","53ed47df7718d3e2aa1af3cec038b6a406a891105432e91a0b8396c0b67df774","c5bb74421ed80046ac46220c1b8b86693556a87efa1211c5d9fa676a0eb3fe08","53ed47df7718d3e2aa1af3cec038b6a406a891105432e91a0b8396c0b67df774","c5bb74421ed80046ac46220c1b8b86693556a87efa1211c5d9fa676a0eb3fe08","false"
"SHEL4_train_4aa70443b0cc","SHEL4","train","SHEL4_train_4aa70443b0cc","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4aa70443b0cc.png","labels/train/SHEL4_train_4aa70443b0cc.txt","69a66db429c6c23024359bf250547dd8dcc0fa7795db64d3d09905ca1f42064b","06522422136c0eb36e937a241e6888daa840fe7cd42e67c9878800a858362e6d","69a66db429c6c23024359bf250547dd8dcc0fa7795db64d3d09905ca1f42064b","06522422136c0eb36e937a241e6888daa840fe7cd42e67c9878800a858362e6d","false"
"SHEL4_train_4ac20cc8e4c1","SHEL4","train","SHEL4_train_4ac20cc8e4c1","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4ac20cc8e4c1.png","labels/train/SHEL4_train_4ac20cc8e4c1.txt","e4136c6fddb6fe61873e686cf41800de2e96c459eee1233c7c31272677c19fc7","b4a40160843cff3076532443e5693b63df84ed3ff745ce96fa9f5d2643f3ce59","e4136c6fddb6fe61873e686cf41800de2e96c459eee1233c7c31272677c19fc7","b4a40160843cff3076532443e5693b63df84ed3ff745ce96fa9f5d2643f3ce59","false"
"SHEL4_train_4acb838b1f39","SHEL4","train","SHEL4_train_4acb838b1f39","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4acb838b1f39.png","labels/train/SHEL4_train_4acb838b1f39.txt","9a6598e6abcfc749363a847b2dd0e2e9a2e4788e9baeddf977a1fcaa5921ef46","41bb76fbb1702ade1b2446f69a9b769f81bc28da6527fb477de31385cf2899ca","9a6598e6abcfc749363a847b2dd0e2e9a2e4788e9baeddf977a1fcaa5921ef46","41bb76fbb1702ade1b2446f69a9b769f81bc28da6527fb477de31385cf2899ca","false"
"SHEL4_train_4ae586c35655","SHEL4","train","SHEL4_train_4ae586c35655","val","SEED42_GROUPED_2400_300_300_TARGET","images/val/SHEL4_train_4ae586c35655.png","labels/val/SHEL4_train_4ae586c35655.txt","60b179c9e70951d3d48fae90f7d20b8378466ebd58ddc109162ede5f27bdd1a1","7f52d797cf90dfaa07be0148ddffca9106507e35323e6b4199474ed653fcd0ec","60b179c9e70951d3d48fae90f7d20b8378466ebd58ddc109162ede5f27bdd1a1","7f52d797cf90dfaa07be0148ddffca9106507e35323e6b4199474ed653fcd0ec","false"
"SHEL4_train_4b217ac6a999","SHEL4","train","SHEL4_train_4b217ac6a999","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b217ac6a999.png","labels/train/SHEL4_train_4b217ac6a999.txt","ac502ad0b8821033a847df8b282800e99a8266a25e32c7e8adea0bedf1ed6c29","386e54e1febc9b61b6a881f61378a976776ea40c9aba90ceafe99e26b1d5542a","ac502ad0b8821033a847df8b282800e99a8266a25e32c7e8adea0bedf1ed6c29","386e54e1febc9b61b6a881f61378a976776ea40c9aba90ceafe99e26b1d5542a","false"
"SHEL4_train_4b21d329ba46","SHEL4","train","SHEL4_train_4b21d329ba46","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4b21d329ba46.png","labels/test/SHEL4_train_4b21d329ba46.txt","57319337c983dca23ee92eb498699b68646a3954111234d79ee7b76597b69110","d4d784fefa0888a1dff8721d8632b1bf75c4fdb9e3b9b9d3cd604d03384cade5","57319337c983dca23ee92eb498699b68646a3954111234d79ee7b76597b69110","d4d784fefa0888a1dff8721d8632b1bf75c4fdb9e3b9b9d3cd604d03384cade5","false"
"SHEL4_train_4b2c9e1014f8","SHEL4","train","SHEL4_train_4b2c9e1014f8","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b2c9e1014f8.png","labels/train/SHEL4_train_4b2c9e1014f8.txt","2cf1ad812e54113bdc42fec0b8b95da00bdeb9dbfd182e216f45d21b03cd71d7","611f460fa6d7acd218a61bcc85a21e89fc21aa153516a7c6f79f9b40a1727f9f","2cf1ad812e54113bdc42fec0b8b95da00bdeb9dbfd182e216f45d21b03cd71d7","611f460fa6d7acd218a61bcc85a21e89fc21aa153516a7c6f79f9b40a1727f9f","false"
"SHEL4_train_4b3561fdfd82","SHEL4","train","SHEL4_train_4b3561fdfd82","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b3561fdfd82.png","labels/train/SHEL4_train_4b3561fdfd82.txt","219e912d914c91ceed1eb57f6f55370d7b82ab0d4b4df198d7f36026d5a58304","f8d506c85938110d6459ebccf04be99f9c46ff499dd0efa95146a8e4c227becc","219e912d914c91ceed1eb57f6f55370d7b82ab0d4b4df198d7f36026d5a58304","f8d506c85938110d6459ebccf04be99f9c46ff499dd0efa95146a8e4c227becc","false"
"SHEL4_train_4b4cbe65401e","SHEL4","train","SHEL4_train_4b4cbe65401e","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4b4cbe65401e.png","labels/test/SHEL4_train_4b4cbe65401e.txt","35a7155eb965da3e7511c3c2ff84ebe444846bd1f174c88c71f7d0a4df5649ca","dc44bff16a0cf4022738dadd26ec95ae4a85e4143d33fd76f22d657a3381ec7e","35a7155eb965da3e7511c3c2ff84ebe444846bd1f174c88c71f7d0a4df5649ca","dc44bff16a0cf4022738dadd26ec95ae4a85e4143d33fd76f22d657a3381ec7e","false"
"SHEL4_train_4b78907aef43","SHEL4","train","SHEL4_train_4b78907aef43","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b78907aef43.png","labels/train/SHEL4_train_4b78907aef43.txt","20193481348ec54dbbb779ff78a7944224ccb6b96775280a6cb83aceecd13ebb","ed25e32521702c502bf4f37f0e992e7a6f9e0eb28af3597d7db7e79f3b30802f","20193481348ec54dbbb779ff78a7944224ccb6b96775280a6cb83aceecd13ebb","ed25e32521702c502bf4f37f0e992e7a6f9e0eb28af3597d7db7e79f3b30802f","false"
"SHEL4_train_4b86402507f1","SHEL4","train","SHEL4_train_4b86402507f1","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4b86402507f1.png","labels/test/SHEL4_train_4b86402507f1.txt","31f07c3edce39df5552cd4f715ccb32b390109889378faa4277fba9fe71f40fa","963fc17763ca3399a24536844fc5d7cab2e52e430277bd2a56a6e3b3224fe5b5","31f07c3edce39df5552cd4f715ccb32b390109889378faa4277fba9fe71f40fa","963fc17763ca3399a24536844fc5d7cab2e52e430277bd2a56a6e3b3224fe5b5","false"
"SHEL4_train_4b98b37181dd","SHEL4","train","SHEL4_train_4b98b37181dd","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b98b37181dd.png","labels/train/SHEL4_train_4b98b37181dd.txt","0969ca99bd0fa8edea31c7914b70ee98a9a600e090b1731c744ffbcf3c99b8ed","5b590c23e5e2f44cc14d41a010e9d9bc11a7e400cb81605ad1e30d395c8d2285","0969ca99bd0fa8edea31c7914b70ee98a9a600e090b1731c744ffbcf3c99b8ed","5b590c23e5e2f44cc14d41a010e9d9bc11a7e400cb81605ad1e30d395c8d2285","false"
"SHEL4_train_4b9acdcf69f5","SHEL4","train","SHEL4_train_4b9acdcf69f5","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4b9acdcf69f5.png","labels/train/SHEL4_train_4b9acdcf69f5.txt","6fe59fcbd5526cd949d69b4a2bd3d4e7af95d6cbd919dfa122ebf80f911312f8","59fc17e8f33f8dfc0b60bef0d195ed30b24bd7f21870cba6b7e5d4d1ecc5c908","6fe59fcbd5526cd949d69b4a2bd3d4e7af95d6cbd919dfa122ebf80f911312f8","59fc17e8f33f8dfc0b60bef0d195ed30b24bd7f21870cba6b7e5d4d1ecc5c908","false"
"SHEL4_train_4bc94d73e06d","SHEL4","train","SHEL4_train_4bc94d73e06d","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4bc94d73e06d.png","labels/train/SHEL4_train_4bc94d73e06d.txt","0683af6d185b6daeaaf4fd6e1fd26da8e150357c54334fa7a61cc8716487deab","c0a337e0b44d708ac905852c4be9adf83390a88fa87e477611dcf5999a4bf55d","0683af6d185b6daeaaf4fd6e1fd26da8e150357c54334fa7a61cc8716487deab","c0a337e0b44d708ac905852c4be9adf83390a88fa87e477611dcf5999a4bf55d","false"
"SHEL4_train_4bdc197146ba","SHEL4","train","SHEL4_train_4bdc197146ba","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4bdc197146ba.png","labels/test/SHEL4_train_4bdc197146ba.txt","d62850ec4fed121ce98f8f60c6d537f583476bec6832f12a3fa1349b82c768c9","8985a49c3ced8665fdd24a9452d5a75631afa18dbbb7de18a77bab2fa5e46b42","d62850ec4fed121ce98f8f60c6d537f583476bec6832f12a3fa1349b82c768c9","8985a49c3ced8665fdd24a9452d5a75631afa18dbbb7de18a77bab2fa5e46b42","false"
"SHEL4_train_4bf14ce7c750","SHEL4","train","SHEL4_train_4bf14ce7c750","val","SEED42_GROUPED_2400_300_300_TARGET","images/val/SHEL4_train_4bf14ce7c750.png","labels/val/SHEL4_train_4bf14ce7c750.txt","b9e0bbf2d78f660a33a58b13eff26adea7dfd92e2a49163aaf25744153f16dae","fe060f72b95bd33d803b0e2757441ce14806a1e51cfc025aa20dcdccd3338917","b9e0bbf2d78f660a33a58b13eff26adea7dfd92e2a49163aaf25744153f16dae","fe060f72b95bd33d803b0e2757441ce14806a1e51cfc025aa20dcdccd3338917","false"
"SHEL4_train_4c11475d98d2","SHEL4","train","SHEL4_train_4c11475d98d2","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c11475d98d2.png","labels/train/SHEL4_train_4c11475d98d2.txt","ab58d479dcea383e25951bc2e41c4b24bd237ade8821ef9abd3052dd45477f8b","edd9039da8515bb5d9f82b5344e9f0faeba97d8c483c464de3a99dc995c0199c","ab58d479dcea383e25951bc2e41c4b24bd237ade8821ef9abd3052dd45477f8b","edd9039da8515bb5d9f82b5344e9f0faeba97d8c483c464de3a99dc995c0199c","false"
"SHEL4_train_4c2b38f12902","SHEL4","train","SHEL4_train_4c2b38f12902","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c2b38f12902.png","labels/train/SHEL4_train_4c2b38f12902.txt","49f6b62c5a80510bc947cedbb5eaf3b93209f06feb82e3de5ddee8cc513c9b19","8131b39447a22fec25dc04405333e2610fa5c7b5d005d397dc57cc32e775f1b7","49f6b62c5a80510bc947cedbb5eaf3b93209f06feb82e3de5ddee8cc513c9b19","8131b39447a22fec25dc04405333e2610fa5c7b5d005d397dc57cc32e775f1b7","false"
"SHEL4_train_4c377a0447cc","SHEL4","train","SHEL4_train_4c377a0447cc","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c377a0447cc.png","labels/train/SHEL4_train_4c377a0447cc.txt","3c3e96faded27970f784383da47f3a9fa57018658b3fa03f3536377e42cfbf00","0b2674a0734014e7db1af656874a7e9df9e2ad1b49431ac5676067ea1cc08739","3c3e96faded27970f784383da47f3a9fa57018658b3fa03f3536377e42cfbf00","0b2674a0734014e7db1af656874a7e9df9e2ad1b49431ac5676067ea1cc08739","false"
"SHEL4_train_4c4b7d7fada6","SHEL4","train","SHEL4_train_4c4b7d7fada6","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c4b7d7fada6.png","labels/train/SHEL4_train_4c4b7d7fada6.txt","a7f5af961f5f9087775b79ac5b18136052a1f7ec785bc3ed002993d8bf0c8581","cbb7321b2776f11dc8009bf22e02a00cadf4b93bc157a371dc18795db4752577","a7f5af961f5f9087775b79ac5b18136052a1f7ec785bc3ed002993d8bf0c8581","cbb7321b2776f11dc8009bf22e02a00cadf4b93bc157a371dc18795db4752577","false"
"SHEL4_train_4c7d6b673b99","SHEL4","train","SHEL4_train_4c7d6b673b99","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c7d6b673b99.png","labels/train/SHEL4_train_4c7d6b673b99.txt","1c1ccae4a479d44f2a41c9c34dbc51b189255a684b7cdd9d43abbd8d25a70e0b","67ef6e0c5a55558aab96a6143d0b11fdf5939766e430d2ce105966f8ee7cabab","1c1ccae4a479d44f2a41c9c34dbc51b189255a684b7cdd9d43abbd8d25a70e0b","67ef6e0c5a55558aab96a6143d0b11fdf5939766e430d2ce105966f8ee7cabab","false"
"SHEL4_train_4c7f23734f26","SHEL4","train","SHEL4_train_4c7f23734f26","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c7f23734f26.png","labels/train/SHEL4_train_4c7f23734f26.txt","c968396a96ffe47b3da8566b15c03d411141bb01fc9b98384f9c13542ed173b1","a1d60ae44cbde9f7d6bc649128d763a773f68178fa607360a458ed6f9a3d364d","c968396a96ffe47b3da8566b15c03d411141bb01fc9b98384f9c13542ed173b1","a1d60ae44cbde9f7d6bc649128d763a773f68178fa607360a458ed6f9a3d364d","false"
"SHEL4_train_4c9a423f45a2","SHEL4","train","SHEL4_train_4c9a423f45a2","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4c9a423f45a2.png","labels/train/SHEL4_train_4c9a423f45a2.txt","071914068f0341a5e9000376d9ba74127b947782afbda333acced77df511f859","b58b4d611c529a1a532a3b92e737a0aefb239d921eeb4c042aebb5e4d574f984","071914068f0341a5e9000376d9ba74127b947782afbda333acced77df511f859","b58b4d611c529a1a532a3b92e737a0aefb239d921eeb4c042aebb5e4d574f984","false"
"SHEL4_train_4cd924c9a670","SHEL4","train","SHEL4_train_4cd924c9a670","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4cd924c9a670.png","labels/train/SHEL4_train_4cd924c9a670.txt","3c988d80e809d26e521675723d989441081cf35720de867636765c941b6777b0","f37f75016e3389aeff9d96fac499c4c4dd29eb8568fba8c15c3dbe408cc78bae","3c988d80e809d26e521675723d989441081cf35720de867636765c941b6777b0","f37f75016e3389aeff9d96fac499c4c4dd29eb8568fba8c15c3dbe408cc78bae","false"
"SHEL4_train_4ce67a4305ad","SHEL4","train","NDG_0017","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4ce67a4305ad.png","labels/train/SHEL4_train_4ce67a4305ad.txt","13295f0b2733c6306797bad81da63bb9e3dc9f87b14f07a4aa5cc9abb04db5e4","d6a11bd97b5342449ab34efb5f6d5e2dedbcf0c3566850a81be577f3c7c4d49b","13295f0b2733c6306797bad81da63bb9e3dc9f87b14f07a4aa5cc9abb04db5e4","d6a11bd97b5342449ab34efb5f6d5e2dedbcf0c3566850a81be577f3c7c4d49b","false"
"SHEL4_train_4cf1a37657ea","SHEL4","train","SHEL4_train_4cf1a37657ea","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4cf1a37657ea.png","labels/test/SHEL4_train_4cf1a37657ea.txt","631b28bd562c08721e48d741261d081e622c3b2d06f4b2aedd07d16c7bd2c9ff","4bd8d8b4b0ed49c525fe6bab99a7b78af76963920a989956dcdfae0873c7269f","631b28bd562c08721e48d741261d081e622c3b2d06f4b2aedd07d16c7bd2c9ff","4bd8d8b4b0ed49c525fe6bab99a7b78af76963920a989956dcdfae0873c7269f","false"
"SHEL4_train_4cf2f318b92d","SHEL4","train","SHEL4_train_4cf2f318b92d","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4cf2f318b92d.png","labels/train/SHEL4_train_4cf2f318b92d.txt","99ad625693648cf6b20d17e82b62c9e683beab326e5dbbb847d301244558b1cf","e98a9f925a433e60e9cf8f1548b72fa2eb5e02451ed6f91f777627f5f7ab5e74","99ad625693648cf6b20d17e82b62c9e683beab326e5dbbb847d301244558b1cf","e98a9f925a433e60e9cf8f1548b72fa2eb5e02451ed6f91f777627f5f7ab5e74","false"
"SHEL4_train_4d0479d71fb8","SHEL4","train","SHEL4_train_4d0479d71fb8","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4d0479d71fb8.png","labels/train/SHEL4_train_4d0479d71fb8.txt","d0c2caca30e7a82c893fd3d26ddbfe4e45c2165bf9b97214ab1c327426b0773d","307452f7e0caecdb41566f1cdefc35f0c5a0e2520d30e224b0464beca0a41dcf","d0c2caca30e7a82c893fd3d26ddbfe4e45c2165bf9b97214ab1c327426b0773d","307452f7e0caecdb41566f1cdefc35f0c5a0e2520d30e224b0464beca0a41dcf","false"
"SHEL4_train_4d0a2320d303","SHEL4","train","SHEL4_train_4d0a2320d303","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4d0a2320d303.png","labels/train/SHEL4_train_4d0a2320d303.txt","3a52e6cb03260998236885cd7c3532113c8dab232f556daa46a7b1cfbcc0bafc","87fca38e692c54bc3c6cc8623294f69f949894e76f97147ccd883e78f8bc992b","3a52e6cb03260998236885cd7c3532113c8dab232f556daa46a7b1cfbcc0bafc","87fca38e692c54bc3c6cc8623294f69f949894e76f97147ccd883e78f8bc992b","false"
"SHEL4_train_4d382f655881","SHEL4","train","SHEL4_train_4d382f655881","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4d382f655881.png","labels/train/SHEL4_train_4d382f655881.txt","86ecb2ac7057ddaeac74425c18bc88cc92aa05aa172f5401eb595ad374e9b73c","fab72b3c98d4e8740ff9c568cbd265614e3a8a168aafd2ca23945a11018b3a9f","86ecb2ac7057ddaeac74425c18bc88cc92aa05aa172f5401eb595ad374e9b73c","fab72b3c98d4e8740ff9c568cbd265614e3a8a168aafd2ca23945a11018b3a9f","false"
"SHEL4_train_4d4323060bfa","SHEL4","train","SHEL4_train_4d4323060bfa","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4d4323060bfa.png","labels/train/SHEL4_train_4d4323060bfa.txt","c662e7b6165d56fab659b4d16b92c04ba5284e7d256f36cbae1a2a3447350fd4","58fc030ec86b3d9cd2a8563b3107240e090a4d37441fe925a99ea348dff87273","c662e7b6165d56fab659b4d16b92c04ba5284e7d256f36cbae1a2a3447350fd4","58fc030ec86b3d9cd2a8563b3107240e090a4d37441fe925a99ea348dff87273","false"
"SHEL4_train_4d438ba75748","SHEL4","train","SHEL4_train_4d438ba75748","train","SEED42_GROUPED_2400_300_300_TARGET","images/train/SHEL4_train_4d438ba75748.png","labels/train/SHEL4_train_4d438ba75748.txt","4e4674042da3e709c8fd81aa2ceff1527688761cab93ad0639ebb96674750663","5d6a918461301ea458c37f6761d5f42f70bfc5c77eaf10b8c61d51d754c3e4da","4e4674042da3e709c8fd81aa2ceff1527688761cab93ad0639ebb96674750663","5d6a918461301ea458c37f6761d5f42f70bfc5c77eaf10b8c61d51d754c3e4da","false"
"SHEL4_train_4d44813aca3b","SHEL4","train","SHEL4_train_4d44813aca3b","test","SEED42_GROUPED_2400_300_300_TARGET","images/test/SHEL4_train_4d44813aca3b.png","labels/test/SHEL4_train_4d44813aca3b.txt","ea5bc7c599e1247e097e35e0a982632c36468e58def727a38e6b2e8176b9f17a","31be7b6e44031a2eb3a341d44becdc46b66dfff712e558926096c43f75f42887","ea5bc7c599e1247e097e35e0a982632c36468e58def727a38e6b2e8176b9f17a","31be7b6e44031a2eb3a341d44becdc46b66dfff712e558926096c43f75f42887","false"
